;time;Autopilot state;Autopilot course;Port telegraph order;Starboard telegraph order;Port rudder order;Starboard rudder order;Starboard rudder angle;Bow thruster power order;Stern thruster power order;Distance made Good;Water depth (echo-sounder);Draft at ship bow;Draft at ship stern;Under keel clearance fwd;Under keel clearance aft;Current speed;Current direction;True wind speed;True wind direction;Relative wind speed;Relative wind direction;Significant wave height;Wave direction;Longitudinal speed through the water;Transverse speed through the water;Longitudinal speed;Transverse speed;Drift angle;Surge;Surge speed;Sway;Sway speed;Heave;Heave speed;Yaw angle;Yaw rate;Roll angle;Roll rate;Pitch angle;Pitch rate;Height above the water;Latitude;Longitude;COG;SOG;Log;Set;Drift;Transverse speed at ship's bow;Transverse speed at ship's stern;Port rudder angle;Rate of turn;Port engine RPM;Starboard engine RPM;Port propeller pitch;Starboard propeller pitch;Bow thruster gained power;Stern thruster gained power;Heading;Wind effect. Longitudinal force;Wind effect. Lateral force;Wind effect. Pitching moment;Hydrodynamics. Longitudinal force;Hydrodynamics. Lateral force;Hydrodynamics. Pitching moment;Wave effect. Longitudinal force;Wave effect. Lateral force;Wave effect. Pitching moment;Ship-Bank interaction. Longitudinal force;Ship-Bank interaction. Lateral force;Ship-Bank interaction. Pitching moment;Fender. Longitudinal force;Fender. Lateral force;Fender. Pitching moment;Total force from all the mooring lines. Longitudinal force;Total force from all the mooring lines. Lateral force;Total force from all the mooring lines. Pitching moment;Port anchor. Longitudinal force;Port anchor. Lateral force;Port anchor. Pitching moment;Starboard anchor. Longitudinal force;Starboard anchor. Lateral force;Starboard anchor. Pitching moment;Ship-Ship interaction. Longitudinal force;Ship-Ship interaction. Lateral force;Ship-Ship interaction. Pitching moment;Propeller. Longitudal force;Propeller. Lateral force;Propeller. Pitching moment;Bow thruster. Longitudinal force;Bow thruster. Lateral force;Bow thruster. Pitching moment;Stern thruster. Longitudinal force;Stern thruster. Lateral force;Stern thruster. Pitching moment;Rudders (all). Longitudal force;Rudders (all). Lateral force;Rudders (all). Pitching moment;ALPHA Ship state;ALPHA Heading;ALPHA Latitude;ALPHA Longitude;CHARLIE Ship state;CHARLIE Heading;CHARLIE Latitude;CHARLIE Longitude;BRAVO Ship state;BRAVO Heading;BRAVO Latitude;BRAVO Longitude
643;00:10:43;On;254.00;90.0;80.0;0.00;0.00;359.00;0.0;0.0;4,869.00;15.80;6.80;6.78;9.00;9.02;0.00;0.00;1.03;0.00;7.74;6.00;0.10;0.00;-0.18;7.97;7.97;-0.18;1.28;6.13;0.06;-0.15;0.07;0.00;0.00;2.02;-0.3;359.45;0.7;359.99;-0.0;-0.14;57.659573;11.765487;253.79;7.97;7.97;165.06;0.18;-0.10;-0.25;359.00;3.0;120.0;114.0;95.0;95.0;0.0;0.0;255.06;-2.95;-1.89;-49.26;-81.55;29.02;-717.28;-0.00;0.00;0.00;0.00;0.64;-130.45;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;113.91;0.00;70.59;0.00;0.00;0.00;0.00;0.00;0.00;-2.00;10.23;-787.64;Running;249.09;57.675514;11.70741;Running;255.06;57.659573;11.765487;Running;32.13;57.622939;11.679729
644;00:10:44;On;254.00;90.0;80.0;0.00;0.00;359.00;0.0;0.0;4,877.00;15.80;6.80;6.79;9.00;9.01;0.00;0.00;1.03;0.00;7.76;6.10;0.10;0.00;-0.17;7.98;7.98;-0.17;1.24;6.14;0.06;-0.14;0.07;-0.00;-0.01;1.97;-0.3;359.46;0.7;359.99;-0.0;-0.15;57.659553;11.765358;253.89;7.98;7.98;165.11;0.17;-0.10;-0.24;359.00;2.8;120.0;114.0;95.0;95.0;0.0;0.0;255.11;-2.96;-1.91;-49.73;-81.93;28.07;-659.42;0.01;0.00;0.00;0.00;0.65;-132.94;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;113.67;0.00;69.95;0.00;0.00;0.00;0.00;0.00;0.00;-2.01;10.34;-796.38;Running;248.75;57.675495;11.707302;Running;255.11;57.659553;11.765358;Running;32.12;57.622999;11.6798
645;00:10:45;On;254.00;90.0;80.0;0.00;0.00;359.00;0.0;0.0;4,885.00;15.80;6.80;6.79;9.00;9.01;0.00;0.00;1.03;0.00;7.77;6.10;0.10;0.00;-0.16;7.99;7.99;-0.16;1.19;6.15;0.06;-0.14;0.07;0.00;0.01;1.92;-0.3;359.47;0.8;359.99;-0.0;-0.14;57.659533;11.765229;253.98;8.00;7.99;165.15;0.16;-0.10;-0.23;359.00;2.6;120.0;114.0;95.0;95.0;0.0;0.0;255.15;-2.97;-1.92;-50.20;-82.30;27.10;-601.91;-0.00;0.00;0.00;0.00;0.65;-135.35;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;113.70;0.00;70.48;0.00;0.00;0.00;0.00;0.00;0.00;-2.02;10.45;-804.88;Running;248.42;57.675477;11.707194;Running;255.15;57.659533;11.765229;Running;32.10;57.62306;11.67987
646;00:10:46;On;254.00;90.0;80.0;0.00;0.00;359.00;0.0;0.0;4,893.00;15.80;6.80;6.78;9.00;9.02;0.00;0.00;1.03;0.00;7.78;6.20;0.10;0.00;-0.16;8.01;8.01;-0.16;1.14;6.16;0.06;-0.13;0.07;0.00;0.00;1.87;-0.3;359.48;0.8;359.99;-0.0;-0.15;57.659513;11.765099;254.07;8.01;8.01;165.19;0.16;-0.10;-0.22;359.00;2.4;120.0;114.0;95.0;95.0;0.0;0.0;255.19;-2.98;-1.94;-50.68;-82.66;26.12;-546.08;0.00;0.00;0.00;0.00;0.37;-116.46;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;113.54;0.00;71.05;0.00;0.00;0.00;0.00;0.00;0.00;-2.03;10.54;-811.65;Running;248.09;57.675458;11.707086;Running;255.19;57.659513;11.765099;Running;32.08;57.62312;11.679941
647;00:10:47;On;254.00;90.0;80.0;0.00;0.00;359.00;0.0;0.0;4,901.00;15.80;6.81;6.79;8.99;9.01;0.00;0.00;1.03;0.00;7.80;6.20;0.10;0.00;-0.15;8.02;8.02;-0.15;1.10;6.17;0.06;-0.13;0.06;-0.00;-0.00;1.81;-0.3;359.50;0.8;359.99;-0.0;-0.15;57.659494;11.764969;254.15;8.02;8.02;165.23;0.15;-0.10;-0.21;359.00;2.2;120.0;114.0;95.0;95.0;0.0;0.0;255.23;-2.99;-1.96;-51.14;-83.03;25.16;-494.73;0.00;0.00;0.00;0.00;0.37;-118.32;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;113.48;0.00;71.38;0.00;0.00;0.00;0.00;0.00;0.00;-2.04;10.62;-817.46;Running;247.76;57.675438;11.706978;Running;255.23;57.659494;11.764969;Running;32.06;57.623179;11.680011
648;00:10:48;On;254.00;90.0;80.0;0.00;0.00;359.00;0.0;0.0;4,909.00;15.80;6.80;6.79;9.00;9.01;0.00;0.00;1.03;0.00;7.81;6.20;0.10;0.00;-0.14;8.03;8.03;-0.14;1.05;6.18;0.06;-0.12;0.06;0.00;0.00;1.76;-0.3;359.51;0.8;359.99;-0.0;-0.15;57.659474;11.764839;254.24;8.03;8.03;165.27;0.14;-0.09;-0.20;359.00;2.1;120.0;115.0;95.0;95.0;0.0;0.0;255.27;-3.00;-1.98;-51.61;-83.38;24.18;-442.34;-0.00;0.00;0.00;0.00;0.36;-120.11;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;112.62;0.00;66.71;0.00;0.00;0.00;0.00;0.00;0.00;-2.05;10.67;-821.42;Running;247.42;57.675419;11.70687;Running;255.27;57.659474;11.764839;Running;32.04;57.623239;11.680081
649;00:10:49;On;254.00;90.0;80.0;0.00;0.00;358.00;0.0;0.0;4,917.00;15.80;6.81;6.79;8.99;9.01;0.00;0.00;1.03;0.00;7.82;6.30;0.10;0.00;-0.14;8.04;8.04;-0.14;1.01;6.18;0.06;-0.12;0.06;-0.00;-0.01;1.71;-0.3;359.52;0.8;359.99;-0.0;-0.15;57.659454;11.764709;254.31;8.04;8.04;165.30;0.14;-0.09;-0.19;358.00;1.9;120.0;115.0;95.0;95.0;0.0;0.0;255.30;-3.01;-2.00;-52.07;-83.72;23.20;-389.44;0.00;0.00;0.00;0.00;0.36;-122.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;112.72;0.00;67.45;0.00;0.00;0.00;0.00;0.00;0.00;-2.06;10.73;-826.01;Running;247.09;57.675399;11.706763;Running;255.30;57.659454;11.764709;Running;32.02;57.623298;11.68015
650;00:10:50;On;254.00;90.0;80.0;0.00;0.00;358.00;0.0;0.0;4,925.00;15.80;6.81;6.79;8.99;9.01;0.00;0.00;1.03;0.00;7.83;6.30;0.10;0.00;-0.13;8.05;8.05;-0.13;0.96;6.19;0.06;-0.11;0.06;0.00;0.01;1.65;-0.3;359.54;0.8;359.99;-0.0;-0.15;57.659435;11.764578;254.38;8.05;8.05;165.33;0.13;-0.09;-0.18;358.00;1.7;120.0;115.0;95.0;95.0;0.0;0.0;255.33;-3.01;-2.01;-52.53;-84.06;22.22;-336.98;0.00;0.00;0.00;0.00;0.36;-123.66;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;112.70;0.00;68.27;0.00;0.00;0.00;0.00;0.00;0.00;-2.06;10.77;-829.16;Running;246.76;57.675378;11.706656;Running;255.33;57.659435;11.764578;Running;31.99;57.623357;11.680219
651;00:10:51;On;254.00;90.0;80.0;0.00;0.00;358.00;0.0;0.0;4,933.00;15.80;6.81;6.79;8.99;9.01;0.00;0.00;1.03;0.00;7.84;6.30;0.10;0.00;-0.13;8.06;8.06;-0.13;0.92;6.20;0.05;-0.11;0.06;-0.00;-0.00;1.60;-0.3;359.55;0.8;359.99;-0.0;-0.15;57.659415;11.764448;254.46;8.06;8.06;165.36;0.13;-0.09;-0.17;358.00;1.5;120.0;115.0;95.0;95.0;0.0;0.0;255.36;-3.02;-2.03;-52.99;-84.39;21.24;-285.17;0.00;0.00;0.00;0.00;0.36;-125.84;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;112.69;0.00;69.64;0.00;0.00;0.00;0.00;0.00;0.00;-2.07;10.79;-830.76;Running;246.43;57.675358;11.706549;Running;255.36;57.659415;11.764448;Running;31.96;57.623416;11.680288
652;00:10:52;On;254.00;90.0;80.0;0.00;0.00;358.00;0.0;0.0;4,941.00;15.80;6.81;6.79;8.99;9.01;0.00;0.00;1.03;0.00;7.85;6.40;0.10;0.00;-0.12;8.07;8.07;-0.12;0.88;6.21;0.05;-0.10;0.05;0.00;0.01;1.55;-0.3;359.56;0.8;359.99;0.0;-0.15;57.659396;11.764317;254.52;8.07;8.07;165.38;0.12;-0.09;-0.16;358.00;1.4;120.0;115.0;95.0;95.0;0.0;0.0;255.38;-3.03;-2.05;-53.45;-84.73;20.26;-234.20;-0.00;0.00;0.00;0.00;0.36;-128.31;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;112.93;0.00;71.27;0.00;0.00;0.00;0.00;0.00;0.00;-2.07;10.79;-831.19;Running;246.10;57.675337;11.706443;Running;255.38;57.659396;11.764317;Running;31.93;57.623475;11.680357
653;00:10:53;On;254.00;90.0;80.0;0.00;0.00;359.00;0.0;0.0;4,949.00;15.80;6.81;6.79;8.99;9.01;0.00;0.00;1.03;0.00;7.87;6.40;0.10;0.00;-0.11;8.08;8.08;-0.11;0.83;6.22;0.05;-0.10;0.05;0.00;-0.01;1.49;-0.3;359.58;0.8;359.99;0.0;-0.15;57.659376;11.764185;254.59;8.08;8.08;165.40;0.11;-0.09;-0.14;359.00;1.2;120.0;115.0;95.0;95.0;0.0;0.0;255.40;-3.04;-2.07;-53.90;-85.06;19.29;-184.03;0.01;0.00;0.00;0.00;0.37;-131.23;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;112.86;0.00;72.40;0.00;0.00;0.00;0.00;0.00;0.00;-2.08;10.78;-830.19;Running;245.77;57.675316;11.706337;Running;255.40;57.659376;11.764185;Running;31.90;57.623533;11.680425
654;00:10:54;On;254.00;90.0;80.0;0.00;0.00;359.00;0.0;0.0;4,957.00;15.80;6.81;6.80;8.99;9.00;0.00;0.00;1.03;0.00;7.88;6.40;0.10;0.00;-0.11;8.09;8.09;-0.11;0.79;6.22;0.05;-0.09;0.05;0.00;0.01;1.44;-0.3;359.59;0.8;359.99;0.0;-0.15;57.659357;11.764054;254.65;8.09;8.09;165.42;0.11;-0.08;-0.13;359.00;1.0;120.0;115.0;95.0;95.0;0.0;0.0;255.42;-3.05;-2.08;-54.36;-85.39;18.31;-134.68;-0.00;0.00;0.00;0.00;0.38;-133.88;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;113.01;0.00;73.17;0.00;0.00;0.00;0.00;0.00;0.00;-2.08;10.75;-827.90;Running;245.44;57.675294;11.706231;Running;255.42;57.659357;11.764054;Running;31.87;57.623591;11.680493
655;00:10:55;On;254.00;90.0;80.0;0.00;0.00;359.00;0.0;0.0;4,965.00;15.80;6.80;6.79;9.00;9.01;0.00;0.00;1.03;0.00;7.89;6.50;0.10;0.00;-0.10;8.10;8.10;-0.10;0.74;6.23;0.05;-0.09;0.05;0.00;0.00;1.38;-0.3;359.61;0.8;0.00;0.0;-0.14;57.659338;11.763922;254.71;8.10;8.10;165.44;0.10;-0.08;-0.12;359.00;0.9;120.0;115.0;95.0;95.0;0.0;0.0;255.44;-3.06;-2.10;-54.80;-85.71;17.35;-85.77;0.00;0.00;0.00;0.00;0.39;-136.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;112.19;0.00;68.13;0.00;0.00;0.00;0.00;0.00;0.00;-2.08;10.68;-822.54;Running;245.11;57.675272;11.706125;Running;255.44;57.659338;11.763922;Running;31.84;57.623649;11.680561
656;00:10:56;On;254.00;80.0;80.0;0.00;0.00;359.00;0.0;0.0;4,973.00;15.80;6.81;6.80;8.99;9.00;0.00;0.00;1.03;0.00;7.90;6.50;0.10;0.00;-0.10;8.11;8.11;-0.10;0.70;6.24;0.05;-0.08;0.05;-0.00;-0.01;1.33;-0.3;359.62;0.8;0.00;0.0;-0.16;57.659319;11.763791;254.77;8.11;8.11;165.45;0.10;-0.08;-0.11;359.00;0.7;120.0;115.0;95.0;95.0;0.0;0.0;255.45;-3.06;-2.12;-55.24;-86.02;16.38;-37.44;0.00;0.00;0.00;0.00;0.40;-138.79;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;111.90;0.00;66.74;0.00;0.00;0.00;0.00;0.00;0.00;-2.09;10.61;-817.33;Running;244.78;57.67525;11.70602;Running;255.45;57.659319;11.763791;Running;31.80;57.623707;11.680629
657;00:10:57;On;254.00;90.0;80.0;0.00;0.00;359.00;0.0;0.0;4,981.00;15.80;6.81;6.80;8.99;9.00;0.00;0.00;1.03;0.00;7.91;6.60;0.10;0.00;-0.09;8.12;8.12;-0.09;0.66;6.24;0.05;-0.08;0.04;0.00;0.01;1.28;-0.3;359.63;0.9;0.00;0.0;-0.15;57.659299;11.763659;254.82;8.12;8.12;165.46;0.09;-0.08;-0.10;359.00;0.5;120.0;115.0;95.0;95.0;0.0;0.0;255.46;-3.07;-2.13;-55.68;-86.32;15.42;9.53;-0.00;0.00;0.00;0.00;0.42;-140.72;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;111.63;0.00;65.23;0.00;0.00;0.00;0.00;0.00;0.00;-2.09;10.53;-810.81;Running;244.45;57.675227;11.705915;Running;255.46;57.659299;11.763659;Running;31.77;57.623764;11.680696
658;00:10:58;On;253.00;90.0;80.0;0.00;0.00;359.00;0.0;0.0;4,990.00;15.80;6.81;6.80;8.99;9.00;0.00;0.00;1.03;0.00;7.92;6.60;0.10;0.00;-0.09;8.13;8.13;-0.09;0.62;6.25;0.05;-0.07;0.04;0.00;-0.00;1.22;-0.3;359.65;0.9;0.00;0.0;-0.15;57.65928;11.763527;254.87;8.13;8.13;165.47;0.09;-0.08;-0.10;359.00;0.4;120.0;115.0;95.0;95.0;0.0;0.0;255.47;-3.08;-2.15;-56.11;-86.60;14.48;55.66;0.00;0.00;0.00;0.00;0.45;-141.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;110.93;0.00;61.83;0.00;0.00;0.00;0.00;0.00;0.00;-2.09;10.43;-802.85;Running;244.12;57.675205;11.70581;Running;255.47;57.65928;11.763527;Running;31.73;57.623822;11.680763
659;00:10:59;On;251.00;90.0;80.0;0.00;0.00;359.00;0.0;0.0;4,998.00;15.80;6.80;6.79;9.00;9.01;0.00;0.00;1.03;0.00;7.93;6.60;0.10;0.00;-0.08;8.13;8.13;-0.08;0.59;6.26;0.05;-0.07;0.04;0.00;0.00;1.17;-0.2;359.67;1.2;0.00;0.0;-0.15;57.659261;11.763394;254.90;8.13;8.13;165.47;0.08;-0.07;-0.09;359.00;0.5;120.0;115.0;95.0;95.0;0.0;0.0;255.47;-3.09;-2.16;-56.42;-86.89;13.83;37.62;-0.00;0.00;0.00;0.00;0.50;-141.65;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;111.23;0.00;64.76;0.00;0.00;0.00;0.00;0.00;0.00;-1.87;5.24;-403.62;Running;243.79;57.675182;11.705706;Running;255.47;57.659261;11.763394;Running;31.69;57.623879;11.68083
660;00:11:00;On;251.00;90.0;80.0;0.00;0.00;357.00;0.0;0.0;5,006.00;15.80;6.81;6.80;8.99;9.00;0.00;0.00;1.03;0.00;7.93;6.60;0.10;0.00;-0.07;8.14;8.14;-0.07;0.55;6.27;0.05;-0.06;0.04;-0.00;-0.00;1.12;-0.1;359.68;0.7;0.00;0.0;-0.15;57.659242;11.763262;254.96;8.14;8.14;165.48;0.07;-0.07;-0.08;357.00;0.2;120.0;115.0;95.0;95.0;0.0;0.0;255.48;-3.09;-2.18;-56.82;-87.18;12.95;66.39;0.00;0.00;0.00;0.00;0.54;-142.25;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;111.80;0.00;68.70;0.00;0.00;0.00;0.00;0.00;0.00;-2.44;17.23;-1,326.62;Running;243.46;57.675158;11.705601;Running;255.48;57.659242;11.763262;Running;31.65;57.623936;11.680896
661;00:11:01;On;251.00;90.0;80.0;0.00;0.00;356.00;0.0;0.0;5,014.00;15.80;6.80;6.79;9.00;9.01;0.00;0.00;1.03;0.00;7.94;6.70;0.10;0.00;-0.06;8.15;8.15;-0.06;0.47;6.27;0.04;-0.06;0.04;0.01;0.02;1.07;-0.5;359.69;-0.5;0.00;0.0;-0.15;57.659223;11.763129;255.05;8.15;8.15;165.48;0.06;-0.08;-0.04;356.00;-0.8;120.0;115.0;95.0;95.0;0.0;0.0;255.48;-3.10;-2.21;-57.69;-87.46;10.81;356.97;-0.01;0.00;0.00;0.00;0.59;-141.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;112.33;0.00;78.81;0.00;0.00;0.00;0.00;0.00;0.00;-3.11;27.96;-2,152.63;Running;243.13;57.675134;11.705497;Running;255.48;57.659223;11.763129;Running;31.61;57.623992;11.680962
662;00:11:02;On;251.00;90.0;80.0;0.00;0.00;355.00;0.0;0.0;5,022.00;15.80;6.81;6.80;8.99;9.00;0.00;0.00;1.03;0.00;7.95;6.80;0.10;0.00;-0.04;8.16;8.16;-0.04;0.36;6.28;0.04;-0.05;0.05;-0.00;-0.02;1.00;-1.2;359.67;-1.8;0.00;0.0;-0.15;57.659204;11.762996;255.15;8.16;8.16;165.46;0.04;-0.09;0.00;355.00;-1.8;120.0;115.0;95.0;95.0;0.0;0.0;255.46;-3.11;-2.25;-58.72;-87.75;8.23;749.74;0.01;0.00;0.00;0.00;0.65;-140.62;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;112.75;0.00;76.72;0.00;0.00;0.00;0.00;0.00;0.00;-3.48;33.10;-2,549.03;Running;242.80;57.67511;11.705394;Running;255.46;57.659204;11.762996;Running;31.57;57.624049;11.681028
663;00:11:03;On;251.00;90.0;80.0;0.00;0.00;355.00;0.0;0.0;5,030.00;15.80;6.81;6.80;8.99;9.00;0.00;0.00;1.03;0.00;7.96;6.90;0.10;0.00;-0.03;8.17;8.17;-0.03;0.25;6.29;0.04;-0.04;0.05;-0.00;0.01;0.92;-1.5;359.64;-1.7;0.00;0.0;-0.15;57.659185;11.762863;255.21;8.17;8.17;165.41;0.03;-0.10;0.05;355.00;-3.0;120.0;115.0;95.0;95.0;0.0;0.0;255.41;-3.11;-2.29;-59.74;-88.03;5.67;1,141.57;-0.00;0.00;0.00;0.00;0.73;-137.82;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;112.38;0.00;77.53;0.00;0.00;0.00;0.00;0.00;0.00;-3.62;34.94;-2,690.56;Running;242.47;57.675086;11.70529;Running;255.41;57.659185;11.762863;Running;31.53;57.624105;11.681093
664;00:11:04;On;251.00;90.0;80.0;0.00;0.00;355.00;0.0;0.0;5,038.00;15.80;6.81;6.80;8.99;9.00;0.00;0.00;1.03;0.00;7.97;7.00;0.10;0.00;-0.02;8.18;8.18;-0.02;0.15;6.29;0.04;-0.02;0.04;0.00;-0.01;0.82;-1.6;359.62;-1.2;0.00;0.0;-0.15;57.659166;11.76273;255.25;8.18;8.18;165.35;0.02;-0.11;0.08;355.00;-3.9;121.0;115.0;95.0;95.0;0.0;0.0;255.35;-3.12;-2.33;-60.69;-88.31;3.26;1,482.50;-0.01;0.00;0.00;0.00;0.81;-134.88;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;112.27;0.00;79.71;0.00;0.00;0.00;0.00;0.00;0.00;-3.62;34.96;-2,692.26;Running;242.14;57.675061;11.705187;Running;255.35;57.659166;11.76273;Running;31.48;57.624161;11.681158
665;00:11:05;On;251.00;90.0;80.0;0.00;0.00;355.00;0.0;0.0;5,047.00;15.80;6.81;6.80;8.99;9.00;0.00;0.00;1.03;0.00;7.98;7.10;0.10;0.00;0.00;8.18;8.18;0.00;0.05;6.30;0.04;-0.01;0.04;0.00;0.00;0.72;-1.5;359.60;-0.6;0.00;0.0;-0.16;57.659148;11.762597;255.28;8.18;8.18;345.27;0.00;-0.11;0.12;355.00;-4.8;121.0;115.0;95.0;95.0;0.0;0.0;255.28;-3.13;-2.36;-61.57;-88.58;1.02;1,756.74;-0.00;0.00;0.00;0.00;0.88;-131.35;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;111.81;0.00;80.98;0.00;0.00;0.00;0.00;0.00;0.00;-3.56;34.07;-2,623.27;Running;241.81;57.675036;11.705085;Running;255.28;57.659148;11.762597;Running;31.44;57.624217;11.681223
666;00:11:06;On;251.00;90.0;80.0;0.00;0.00;356.00;0.0;0.0;5,055.00;15.80;6.81;6.80;8.99;9.00;0.00;0.00;1.03;0.00;7.99;7.20;0.10;0.00;0.01;8.19;8.19;0.01;359.96;6.30;0.04;0.00;0.03;-0.00;-0.01;0.61;-1.3;359.61;0.7;0.00;0.0;-0.16;57.659129;11.762463;255.28;8.19;8.19;345.20;0.01;-0.11;0.14;356.00;-5.2;121.0;115.0;95.0;95.0;0.0;0.0;255.20;-3.13;-2.39;-62.41;-88.82;-1.13;1,966.10;0.01;0.00;0.00;0.00;0.95;-127.25;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;111.73;0.00;82.09;0.00;0.00;0.00;0.00;0.00;0.00;-3.46;32.80;-2,525.35;Running;241.47;57.675011;11.704982;Running;255.20;57.659129;11.762463;Running;31.40;57.624273;11.681288
667;00:11:07;On;251.00;90.0;80.0;0.00;0.00;356.00;0.0;0.0;5,063.00;15.80;6.81;6.80;8.99;9.00;0.00;0.00;1.03;0.00;8.00;7.30;0.10;0.00;0.02;8.20;8.20;0.02;359.87;6.31;0.04;0.01;0.03;-0.00;0.00;0.50;-1.1;359.63;1.7;0.00;0.0;-0.15;57.65911;11.76233;255.28;8.20;8.20;345.11;0.02;-0.11;0.17;356.00;-5.7;121.0;115.0;95.0;95.0;0.0;0.0;255.11;-3.14;-2.42;-63.24;-89.04;-3.26;2,120.81;-0.01;0.00;0.00;0.00;1.00;-122.71;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;111.45;0.00;82.79;0.00;0.00;0.00;0.00;0.00;0.00;-3.36;31.44;-2,420.68;Running;241.13;57.674985;11.70488;Running;255.11;57.65911;11.76233;Running;31.35;57.624329;11.681352
668;00:11:08;On;250.00;90.0;80.0;0.00;0.00;356.00;0.0;0.0;5,071.00;15.80;6.81;6.80;8.99;9.00;0.00;0.00;1.03;0.00;8.00;7.40;0.10;0.00;0.04;8.20;8.20;0.04;359.78;6.32;0.04;0.02;0.02;0.00;-0.00;0.38;-0.9;359.66;2.4;0.00;0.0;-0.16;57.659091;11.762196;255.27;8.20;8.20;345.01;0.04;-0.11;0.19;356.00;-6.0;121.0;115.0;95.0;95.0;0.0;0.0;255.01;-3.14;-2.46;-64.07;-89.26;-5.42;2,233.59;0.01;0.00;0.00;0.00;1.07;-117.70;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;111.28;0.00;82.87;0.00;0.00;0.00;0.00;0.00;0.00;-3.27;30.11;-2,318.39;Running;240.78;57.674959;11.704778;Running;255.01;57.659091;11.762196;Running;31.31;57.624384;11.681416
669;00:11:09;On;249.00;90.0;80.0;0.00;0.00;356.00;0.0;0.0;5,079.00;15.80;6.81;6.80;8.99;9.00;0.00;0.00;1.03;0.00;8.01;7.40;0.10;0.00;0.05;8.21;8.21;0.05;359.69;6.32;0.04;0.04;0.02;0.00;0.00;0.27;-0.8;359.71;3.0;0.00;0.0;-0.15;57.659073;11.762062;255.26;8.21;8.21;344.91;0.05;-0.10;0.21;356.00;-6.3;121.0;115.0;95.0;95.0;0.0;0.0;254.91;-3.15;-2.49;-64.88;-89.47;-7.54;2,299.98;-0.00;0.00;0.00;0.00;1.12;-112.28;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;111.04;0.00;82.79;0.00;0.00;0.00;0.00;0.00;0.00;-3.07;27.26;-2,099.09;Running;240.43;57.674933;11.704677;Running;254.91;57.659073;11.762062;Running;31.27;57.624439;11.68148
